AppID,Name,Number of languages,Languages
911400,Assassin's CreedÂ® III Remastered,13.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
98200,Frozen Synapse,1.0,['English']
566050,Zeus + Poseidon,1.0,['English']
615910,Katana X,1.0,['English']
1542790,SRX: The Game,1.0,['English']
1032670,FOCUS on YOU,5.0,"['English', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese', 'Korean']"
1194830,Master Bladesmith,1.0,['English']
1079630,Death Jump,2.0,"['English', 'Russian']"
436230,Detached,5.0,"['English', 'French', 'German', 'Polish', 'SimplifiedChinese']"
1710580,MotoGPâ„¢22,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Portuguese-Brazil', 'SimplifiedChinese', 'Thai', 'TraditionalChinese']"
355170,Sam & Max Hit the Road,4.0,"['English', 'French', 'Italian', 'German']"
527270,Atelier Sophie: The Alchemist of the Mysterious Book,2.0,"['English', 'Japanese']"
711210,StepX,1.0,['English']
20570,"WarhammerÂ® 40,000: Dawn of WarÂ® II Chaos Rising",5.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain']"
1814770,Tall Poppy,1.0,['English']
1390380,Wolf's Gang,1.0,['English']
1073390,Aircar,1.0,['English']
694770,Vestaria Saga I: War of the Scions,2.0,"['English', 'SimplifiedChinese']"
291070,Slip,1.0,['English']
252570,Depths of Fear :: Knossos,1.0,['English']
1385210,"Impulse, From Here!",3.0,"['English', 'TraditionalChinese', 'Japanese']"
1097620,Fast and Low,1.0,['English']
1480960,Godsbane,5.0,"['English', 'German', 'French', 'Russian', 'SimplifiedChinese']"
375480,Chronicon,4.0,"['English', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'French']"
524970,Helmet Heroes,1.0,['English']
259410,Sneaky Sneaky,1.0,['English']
749250,7th Sector,8.0,"['English', 'French', 'German', 'Russian', 'Ukrainian', 'Japanese', 'TraditionalChinese', 'SimplifiedChinese']"
619280,Gloom,1.0,['English']
1533390,Gorilla Tag,1.0,['English']
1260590,Hadean Tactics,1.0,['English']
1014810,Happy Words,7.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Bulgarian', 'Russian']"
452490,The Cubicle.,1.0,['English']
1239050,Mists of Aiden,3.0,"['English', 'SimplifiedChinese', 'Russian']"
903710,Headshot VR,5.0,"['English', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Russian']"
422860,Holodance,1.0,['English']
1328670,Mass Effectâ„¢ Legendary Edition,8.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Polish', 'Russian']"
598980,The Coin Game,1.0,['English']
431590,Earn to Die 2,12.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Turkish']"
1266100,Vampire: The Masquerade â€” Parliament of Knives,1.0,['English']
1195560,Alek - The Lost Kingdom,2.0,"['English', 'French']"
1109360,Hentai Mosaique Fix-IT Shoppe,10.0,"['English', 'German', 'SimplifiedChinese', 'Japanese', 'Korean', 'Polish', 'Russian', 'Thai', 'French', 'Spanish-Spain']"
207650,A Virus Named TOM,1.0,['English']
412220,DDraceNetwork,18.0,"['English', 'French', 'German', 'Spanish-Spain', 'Dutch', 'Hungarian', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Swedish', 'TraditionalChinese', 'Turkish', 'Ukrainian', 'Italian', 'Czech', 'Danish', 'Norwegian']"
443580,Antenna,1.0,['English']
290300,Rebel Galaxy,7.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Russian', 'SimplifiedChinese']"
1019250,WWII TCG - World War 2: The Card Game,5.0,"['English', 'French', 'German', 'Spanish-Spain', 'Russian']"
354680,Adventures of Bertram Fiddle 1: A Dreadly Business,5.0,"['English', 'Japanese', 'Russian', 'Spanish-Spain', 'German']"
615970,Displaced,5.0,"['English', 'German', 'SimplifiedChinese', 'Russian', 'French']"
259550,Hero of the Kingdom,15.0,"['English', 'French', 'German', 'Spanish-Spain', 'Czech', 'Polish', 'Russian', 'Turkish', 'Ukrainian', 'Hungarian', 'Dutch', 'Danish', 'Italian', 'Portuguese-Brazil', 'SimplifiedChinese']"
17460,Mass Effect (2007),5.0,"['English', 'French', 'German', 'Spanish-Spain', 'Italian']"
1097200,Twelve Minutes,14.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'Portuguese', 'Turkish']"
1003090,Through the Darkest of Times,7.0,"['English', 'German', 'French', 'Spanish-Spain', 'Japanese', 'Russian', 'SimplifiedChinese']"
327370,Brink of Consciousness: The Lonely Hearts Murders,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Dutch', 'Japanese', 'Polish', 'Russian']"
849168,Shadow of the Tomb Raider: Definitive Edition,12.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Arabic']"
259320,Heli Heroes,9.0,"['English', 'German', 'French', 'Spanish-Spain', 'Czech', 'Dutch', 'Hungarian', 'Polish', 'Russian']"
1121560,Atelier Ryza: Ever Darkness & the Secret Hideout,4.0,"['English', 'SimplifiedChinese', 'TraditionalChinese', 'Japanese']"
364710,Wonky Pigeon!,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
525680,Deisim,15.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Swedish', 'SimplifiedChinese', 'Korean', 'Japanese', 'Polish', 'Russian', 'Turkish', 'Dutch', 'Portuguese-Brazil', 'Thai']"
911230,Running Man 3D,1.0,['English']
446770,Skeet: VR Target Shooting,1.0,['English']
374950,ADventure Lib,1.0,['English']
967440,Kick The Anime Simulator,1.0,['English']
90400,Blue Toad Murder Filesâ„¢: The Mysteries of Little Riddle,1.0,['English']
532320,de Blob,14.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Danish', 'Dutch', 'Finnish', 'Japanese', 'Norwegian', 'Swedish', 'Portuguese', 'Korean', 'SimplifiedChinese']"
9310,"WarhammerÂ® 40,000: Dawn of WarÂ® â€“ Winter Assault",5.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain']"
725280,Psi Project,1.0,['English']
1502980,Atelier Firis: The Alchemist and the Mysterious Journey DX,4.0,"['English', 'SimplifiedChinese', 'TraditionalChinese', 'Japanese']"
1436600,Holiday Time,2.0,"['English', 'SimplifiedChinese']"
1192010,Open Country,11.0,"['English', 'French', 'German', 'Japanese', 'Korean', 'TraditionalChinese', 'SimplifiedChinese', 'Italian', 'Russian', 'Portuguese-Brazil', 'Spanish-LatinAmerica']"
640310,Drive-By Hero,1.0,['English']
766320,The Mage's Tale,1.0,['English']
1837330,Gibbon: Beyond the Trees,17.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Danish', 'Dutch', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Turkish', 'Spanish-LatinAmerica', 'Arabic']"
557880,Say Goodbye,2.0,"['English', 'Russian']"
389810,Rubber and Lead,1.0,['English']
1713190,Neko Candy Shop,29.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Portuguese-Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish-LatinAmerica', 'TraditionalChinese', 'SimplifiedChinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
397040,Sphere 3: Rage of the Devastator,11.0,"['English', 'Russian', 'Spanish-Spain', 'Portuguese-Brazil', 'Portuguese', 'Turkish', 'French', 'Italian', 'German', 'Polish', 'Spanish-LatinAmerica']"
840700,Qvabllock,1.0,['English']
339850,Overclocked: A History of Violence,7.0,"['English', 'German', 'French', 'Italian', 'Spanish-Spain', 'Polish', 'Russian']"
425240,Pressure Overdrive,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese-Brazil', 'SimplifiedChinese', 'Japanese', 'Korean', 'Russian']"
391660,Incitement 3,1.0,['English']
1128140,Under: Depths of Fear,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese']"
280040,A Wizard's Lizard,1.0,['English']
32500,STAR WARSâ„¢: The Force Unleashedâ„¢ II,7.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain', 'Polish', 'Russian']"
623070,Delicious - Emily's Miracle of Life,14.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Swedish', 'TraditionalChinese', 'Dutch']"
104600,Portal 2 - The Final Hours,1.0,['English']
844210,Titty Crush,3.0,"['English', 'German', 'Japanese']"
568930,The Land of Pain,7.0,"['English', 'Italian', 'French', 'German', 'Russian', 'Spanish-Spain', 'Spanish-LatinAmerica']"
362680,Fran Bow,4.0,"['English', 'German', 'Spanish-Spain', 'Russian']"
1254400,Malus,1.0,['English']
1447920,Video World,1.0,['English']
984560,HEARTBEAT,1.0,['English']
763760,My Coloring Book: Food and Beverage,27.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Portuguese-Brazil', 'Hungarian', 'Greek', 'Danish', 'TraditionalChinese', 'SimplifiedChinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
709440,Override: Mech City Brawl,7.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese-Brazil', 'Japanese']"
730870,Burger Shop 2,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Dutch', 'Japanese', 'Portuguese', 'Russian', 'Swedish']"
687540,Tasty Planet,1.0,['English']
1678420,Blade Runner: Enhanced Edition,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
258200,Talisman: Prologue,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
551080,Rescue your chickens,1.0,['English']
292390,Realms of the Haunting,1.0,['English']
789910,Planet of the Apes: Last Frontier,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Polish', 'Portuguese', 'Russian', 'Turkish']"
703320,Hidden & Dangerous 2: Courage Under Fire,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
1535490,Eggcelerate!,1.0,['English']
857010,HUBE: Seeker of Achievements,1.0,['English']
377670,G-senjou no Maou - The Devil on G-String,1.0,['English']
402180,Sakura Swim Club,1.0,['English']
312360,To End All Wars,3.0,"['English', 'French', 'Spanish-Spain']"
658850,Do Not Feed the Monkeys,6.0,"['English', 'Spanish-Spain', 'Russian', 'SimplifiedChinese', 'German', 'Korean']"
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,5.0,"['English', 'French', 'German', 'Russian', 'Polish']"
1072640,Beat Blast,4.0,"['English', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
528660,Spin Rush,1.0,['English']
1393570,Superbugs: Awaken,1.0,['English']
332700,Mike was Ð¡ursed,2.0,"['English', 'Russian']"
725480,Slap City,1.0,['English']
1127850,Apple Slash,7.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Norwegian', 'Russian']"
316950,War Operations,1.0,['English']
412270,Stories of Bethem: Full Moon,2.0,"['English', 'Spanish-Spain']"
433320,Marvel: Ultimate Alliance 2,1.0,['English']
518030,Aim Hero,5.0,"['English', 'SimplifiedChinese', 'Korean', 'Russian', 'Japanese']"
760350,Star Sweet,1.0,['English']
342480,Gunscape,1.0,['English']
1076130,fox soldier,2.0,"['English', 'SimplifiedChinese']"
246740,Huntsman: The Orphanage (Halloween Edition),1.0,['English']
969760,Omno,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
794240,Spinch,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Korean', 'TraditionalChinese']"
1096710,Hello Neighbor Alpha 4,1.0,['English']
1597280,Live Empire 2,3.0,"['SimplifiedChinese', 'English', 'TraditionalChinese']"
501930,Sig.NULL,2.0,"['English', 'Russian']"
1735420,Fake Hostel,29.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Portuguese-Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish-LatinAmerica', 'TraditionalChinese', 'SimplifiedChinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
1742840,Puff Town,3.0,"['English', 'SimplifiedChinese', 'TraditionalChinese']"
918530,The Dark Room,1.0,['English']
1558100,PixPhys,1.0,['English']
316890,Calvino Noir,13.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Japanese', 'Korean', 'Portuguese-Brazil', 'SimplifiedChinese', 'TraditionalChinese', 'Turkish', 'Russian']"
219990,Grim Dawn,13.0,"['English', 'French', 'German', 'Spanish-Spain', 'Czech', 'Japanese', 'Russian', 'SimplifiedChinese', 'Portuguese-Brazil', 'Italian', 'Korean', 'TraditionalChinese', 'Vietnamese']"
364820,Star Trek: Starfleet Command Gold Edition,1.0,['English']
314020,Morphopolis,1.0,['English']
1412850,Spacelines from the Far Out,11.0,"['English', 'Portuguese-Brazil', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Russian', 'SimplifiedChinese', 'Korean', 'Turkish']"
364640,FreeCell Quest,4.0,"['English', 'German', 'Japanese', 'Russian']"
1549750,Vomitoreum,1.0,['English']
667890,Dead Maze,12.0,"['English', 'French', 'Spanish-Spain', 'Portuguese-Brazil', 'Russian', 'German', 'Polish', 'Arabic', 'Hungarian', 'Turkish', 'Dutch', 'SimplifiedChinese']"
211800,Dead Hungry Diner,5.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain']"
1593860,Girl Jigsaw,5.0,"['English', 'SimplifiedChinese', 'Japanese', 'TraditionalChinese', 'Korean']"
359960,Choice Chamber,1.0,['English']
840060,Good Doggo,1.0,['English']
200260,Batman: Arkham City - Game of the Year Edition,8.0,"['English', 'French', 'German', 'Italian', 'Polish', 'Portuguese-Brazil', 'Russian', 'Spanish-Spain']"
457820,Outrage,1.0,['English']
889750,BABYLON'S FALL,4.0,"['English', 'French', 'German', 'Japanese']"
1277940,Kinkoi: Golden Loveriche,4.0,"['English', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese']"
1011290,Hotel R'n'R,1.0,['English']
695360,Veritex,3.0,"['English', 'Polish', 'Swedish']"
1500,Darwinia,5.0,"['English', 'German', 'French', 'Italian', 'Spanish-Spain']"
688130,Pogostuck: Rage With Your Friends,15.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'SimplifiedChinese', 'Russian', 'Thai', 'TraditionalChinese', 'Turkish', 'Czech']"
237950,UFO: Afterlight,9.0,"['English', 'German', 'French', 'Italian', 'Spanish-Spain', 'Czech', 'Hungarian', 'Polish', 'Russian']"
1335530,Alisa,4.0,"['English', 'French', 'Italian', 'Japanese']"
864570,Chocolate makes you happy 6,29.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Portuguese-Brazil', 'Hungarian', 'Vietnamese', 'Greek', 'Danish', 'Spanish-LatinAmerica', 'TraditionalChinese', 'SimplifiedChinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Portuguese', 'Romanian', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese']"
1131930,BARRICADEZ,7.0,"['Japanese', 'English', 'SimplifiedChinese', 'TraditionalChinese', 'Thai', 'Russian', 'Korean']"
346320,Streets of Chaos,1.0,['English']
1787820,Mirror Party,5.0,"['SimplifiedChinese', 'English', 'Japanese', 'TraditionalChinese', 'Russian']"
1487590,Yoshiwara Higanbana,3.0,"['Japanese', 'SimplifiedChinese', 'TraditionalChinese']"
6920,Deus Ex: Invisible War,1.0,['English']
817510,Golfing Over It with Alva Majo,11.0,"['English', 'Spanish-Spain', 'Japanese', 'Korean', 'Finnish', 'Portuguese', 'Russian', 'SimplifiedChinese', 'French', 'Italian', 'German']"
575890,Katy and Bob Way Back Home,2.0,"['English', 'Russian']"
1093720,SlipSlop: World's Hardest Platformer Game,1.0,['English']
492630,Bear With Me - Episode One,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Russian']"
498240,Batman - The Telltale Series,9.0,"['English', 'French', 'German', 'Spanish-Spain', 'Arabic', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
1398740,The Chrono Jotter,1.0,['SimplifiedChinese']
1162700,Midnight Protocol,4.0,"['English', 'German', 'Russian', 'SimplifiedChinese']"
831810,Bane of Asphodel,1.0,['English']
958400,Project CARS 3,13.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Korean', 'Japanese', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Spanish-LatinAmerica']"
861540,Dicey Dungeons,16.0,"['English', 'SimplifiedChinese', 'Korean', 'German', 'French', 'Spanish-Spain', 'Russian', 'Japanese', 'Italian', 'Dutch', 'Polish', 'Portuguese', 'Portuguese-Brazil', 'TraditionalChinese', 'Turkish', 'Arabic']"
237740,Angry Video Game Nerd Adventures,1.0,['English']
6080,ThrillvilleÂ®: Off the Railsâ„¢,5.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain']"
620700,EVIL POSSESSION,8.0,"['English', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Japanese', 'Portuguese-Brazil', 'Russian', 'French']"
349220,The Black Watchmen,1.0,['English']
257990,Oozi: Earth Adventure,3.0,"['English', 'Polish', 'SimplifiedChinese']"
1118240,Lake,9.0,"['English', 'German', 'SimplifiedChinese', 'French', 'Spanish-Spain', 'Japanese', 'Russian', 'Portuguese-Brazil', 'Turkish']"
243000,Omikron: The Nomad Soul,1.0,['English']
1480560,Lawn Mowing Simulator,11.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
7830,Men of Warâ„¢,6.0,"['English', 'Russian', 'French', 'Italian', 'Spanish-Spain', 'German']"
307010,Northmark: Hour of the Wolf,1.0,['English']
676500,Time Warpers,1.0,['English']
1272580,Nine Witches: Family Disruption,9.0,"['English', 'French', 'German', 'Spanish-Spain', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Japanese']"
23500,Puzzle Quest: Galactrix,1.0,['English']
296210,Brigade E5: New Jagged Union,3.0,"['English', 'Russian', 'German']"
291550,Brawlhalla,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
506510,Shadows of Adam,1.0,['English']
589530,Hakuoki: Kyoto Winds,3.0,"['English', 'Japanese', 'TraditionalChinese']"
1986010,çµå¢Ÿ,1.0,['SimplifiedChinese']
732050,Voxel Tycoon,18.0,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish-Spain', 'Czech', 'Bulgarian', 'Dutch', 'Hungarian', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Portuguese-Brazil', 'SimplifiedChinese', 'Turkish', 'Ukrainian']"
1125480,School Years,2.0,"['SimplifiedChinese', 'English']"
286770,Shadow Ops: Red Mercury,1.0,['English']
1206610,Rubber Bandits,15.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'TraditionalChinese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'Arabic', 'Portuguese', 'Japanese', 'Turkish']"
265170,Acceleration of SUGURI X-Edition HD,1.0,['English']
1064420,Phucker in the Gulag,1.0,['English']
703510,Wooden Battles,1.0,['English']
1172620,Sea of Thieves,15.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'TraditionalChinese', 'Korean', 'Polish', 'Japanese', 'Turkish', 'Thai']"
435420,Operation: Matriarchy,4.0,"['English', 'Bulgarian', 'Polish', 'Russian']"
306550,Runers,4.0,"['English', 'German', 'Russian', 'Japanese']"
308080,Wing Breakers,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese']"
248270,Songs2See,5.0,"['English', 'German', 'Spanish-Spain', 'Russian', 'Spanish-LatinAmerica']"
992730,Project Downfall,1.0,['English']
283580,New York Bus Simulator,3.0,"['English', 'German', 'Spanish-Spain']"
754500,Plutocracy,6.0,"['English', 'Russian', 'Spanish-Spain', 'SimplifiedChinese', 'Italian', 'German']"
