AppID,Name,Price,English,French,Italian,German,Spanish-Spain,Russian,Japanese,SimplifiedChinese,TraditionalChinese,Korean,Polish,Portuguese,Turkish,Czech,Portuguese-Brazil,Hungarian,Dutch,Ukrainian,Danish,Arabic,Spanish-LatinAmerica,Thai,Finnish,Norwegian,Romanian,Swedish,Greek,Vietnamese,Bulgarian,Slovakian,Portuguese-Portugal,Indonesian,Hindi,Catalan,None
610160,Aeronautica Imperialis: Flight Command,24.99,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307670,Hard West,19.99,19.99,19.99,,19.99,,19.99,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,
661230,Progress Bar Simulator,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885650,The Waters Above: Prelude,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117670,GONNER2,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,,,,12.99,,,,,,12.99,,,,,12.99,,,,,,,,,
1046370,Meaty McSkinBones,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757320,Atomicrops,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,14.99,,14.99,14.99,,,,,,,,,,,,,,
972660,SpiritfarerÂ®: Farewell Edition,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,,,,29.99,,,,,,,,,,,,,,,,,,,,
976410,Infinite Children,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337350,Flywrench,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535490,Porno Studio Tycoon,19.69,19.69,,,,,19.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540150,Crazy Flasher Series 2021,0.99,0.99,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
495480,Visual Novel Maker,14.99,14.99,14.99,,14.99,14.99,14.99,14.99,14.99,14.99,,,,,,14.99,,,,,,,,,,,,,,,,,,,,
458590,ABE VR,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473460,Memory Oblivion Box,9.99,,,,,,,,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,
497080,Construct: Escape the System,7.99,7.99,7.99,7.99,7.99,7.99,7.99,,7.99,,,,,,,7.99,,7.99,,,,,,,,,,,,,,,,,,
340770,Death Goat,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572740,Nancy DrewÂ®: The Secret of Shadow Ranch,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484900,Hoa,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,14.99,,,,,,,14.99,,,,,,14.99,,,,,,,
273960,Mechs & Mercs: Black Talons,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,,,,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,
1487680,Broken Universe - Tower Defense,9.99,9.99,,,,,,9.99,9.99,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,
1634150,Behind the Frame: The Finest Scenery,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,
244770,StarMade,14.99,14.99,14.99,,14.99,14.99,14.99,14.99,,14.99,,14.99,,,,14.99,,,,,,,,,,,,,,,,,,,,
32650,Delta Force: Task Force Dagger,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077430,There's a Butcher Around,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368290,Visibility,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930460,BOLSOMITO,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
949060,Love Thyself - A Horatio Story,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257050,Darkout,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213570,Cave Quest,3.74,3.74,3.74,3.74,3.74,3.74,3.74,3.74,,,,3.74,,3.74,3.74,3.74,3.74,3.74,,3.74,,,,,,3.74,3.74,,,,,,,,,
1492680,The Pathless,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,,,39.99,,39.99,,39.99,,,39.99,,,,,,,,,,,,,,,
330620,It's A Wipe!,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530630,Empires Apart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,
305800,POP: Methodology Experiment One,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360870,Ultimate Tic-Tac-Toe,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184810,Mainframe Defenders,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,3.99,,3.99,3.99,3.99,,,3.99,3.99,,,,,,,,,,,,,,,,,,,
754050,Bomb Bots Arena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,
562490,EvilMorph,2.99,2.99,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402020,The Park,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,5.19,,,,,,,5.19,,,,,,,,,,,,,,,,,,,,
252490,Rust,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,,39.99,39.99,39.99,39.99,39.99,,39.99,39.99,,39.99,39.99,39.99,,,,,,,
664750,Wrongworld,14.99,14.99,,,14.99,,14.99,14.99,,,,,,,,,,14.99,,,,,,,,,,,,,,,,,,
321870,Silence of the Sleep,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115980,Something for Someone Else,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,Return to Castle Wolfenstein,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355920,Pixel Puzzles 2: Space,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356880,Eron,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084870,OSK - The End of Time,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243450,Urban Trial Freestyle,6.99,6.99,6.99,6.99,6.99,6.99,6.99,,,,,6.99,,,,,,,,,,,,,,,,,,,,,,,,
1492160,Doll Explorer Prologue,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
316720,planetarian ~the reverie of a little planet~,9.99,9.99,,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770240,PRO EVOLUTION SOCCER 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,
582620,Copoka,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392490,Forklift Load,2.99,2.99,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607280,YUME 2 : Sleepless Night,3.99,3.99,,,,,3.99,3.99,3.99,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,
581520,Sakura Magical Girls,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766280,A Light in the Dark,14.99,14.99,,,,,,,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,
1058560,Deathbloom: Chapter 1,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332500,GRAV,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,19.99,,,19.99,19.99,19.99,19.99,19.99,,,,,,,,,,,,,,,,,,,
1202480,36 apples,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840390,Spacebase Startopia,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,,,,39.99,,,,,,,,,,,,,,,,,,,,
1543240,Gigapocalypse,4.99,4.99,,,4.99,4.99,,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
361190,Sparkle 3 Genesis,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603260,The Cat Games,1.99,1.99,,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
394550,Gunman Clive 2,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453960,Envy the Dead,0.99,0.99,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537000,Nelo,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929670,Orion Sandbox Enhanced,1.99,1.99,1.99,,,1.99,1.99,,1.99,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,
834530,Yakuza Kiwami,19.99,19.99,,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882900,Lu Bu Maker,7.99,7.99,,,,,,7.99,,,7.99,,,,,,,,,,,,,,,,,,,,,,,,,
1194840,Frog Fractions: Game of the Decade Edition,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682990,Drug Dealer Simulator,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,19.99,,19.99,19.99,,19.99,,,,,,,,,,,,,,,,,,,,,,
270190,1HEART,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816590,FinalFire,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
771920,TOGETHER VR,12.99,12.99,,,12.99,,,12.99,12.99,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,
939520,HELLGATE: London,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41000,Serious Sam HD: The First Encounter,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337880,One Late Night: Deadline,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173350,HENTAI CLIMBER,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,,0.99,,,,,,,0.99,0.99,,,,,,,0.99,,,,,,,,,
335320,Bet On Soldier,0.79,0.79,0.79,0.79,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082180,TT Isle of Man Ride on the Edge 2,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,,,29.99,,,,,,,,,,,,,,,,,,,,
537430,Inner Chains,3.99,3.99,3.99,3.99,3.99,3.99,3.99,,,,,3.99,3.99,,3.99,,3.99,,,,,,,,,,,,,,,,,,,
1051250,Try To Survive,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277560,Where Angels Cry,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667300,aMAZE 3D,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201550,Mad Experiments: Escape Room,14.99,14.99,14.99,,14.99,14.99,14.99,14.99,14.99,14.99,,,14.99,,,14.99,,,,,,14.99,,,,,,,,,,,,,,
1322170,Pluviophile,0.49,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269570,Gamer To Game Developer Series 1: More Than a Gamer,24.99,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346900,AdVenture Capitalist,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415420,Nyan Cat: Lost In Space,2.49,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125330,Griefhelm,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594770,Legends of Aria,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721700,Holomento,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618920,Dungeon Escape VR,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285310,RollerCoaster TycoonÂ®: Deluxe,5.99,5.99,5.99,5.99,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297020,The Culling Of The Cows,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862690,"Kid,napper: Gosh, I'm Kidnapped by a Pupil",0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
15710,Oddworld: Abe's ExoddusÂ®,2.99,2.99,2.99,2.99,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464490,The Afterglow of Grisaia,8.99,8.99,,,,,,8.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425650,Halloween Forever,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,9.99,,9.99,,9.99,,,9.99,,,,,,9.99,,,,,,,,,,,,,,
1339580,Fox! Hen! Bag!,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,
757210,EMERGENCY 4 Deluxe,17.99,17.99,,,17.99,17.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272230,Sub Rosa,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356650,Death's Gambit: Afterlife,19.99,19.99,19.99,19.99,19.99,,19.99,19.99,19.99,19.99,19.99,,,,,19.99,,,,,,19.99,,,,,,,,,,,,,,
298950,Darkness Within 2: The Dark Lineage,9.99,9.99,9.99,9.99,9.99,,9.99,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,
301120,Eastside Hockey Manager,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393420,Hurtworld,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,24.99,,,24.99,,24.99,24.99,24.99,,24.99,24.99,,,,,,,,24.99,,,,,,,,,
386050,Proto Raider,11.99,11.99,11.99,11.99,11.99,11.99,11.99,,,,,,11.99,,,11.99,,,,,,,,,,,,,,,,,,,,
1348300,å¤§åƒä¸–ç•Œ,3.99,,,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178220,ICBM,19.99,19.99,19.99,,19.99,19.99,19.99,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
522660,Snooker-online multiplayer snooker game!,0.0,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1185700,Arrog,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,2.99,,2.99,,,2.99,,,,,,2.99,,,,,,,,,,,,,,
502500,ACE COMBATâ„¢ 7: SKIES UNKNOWN,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,,,,39.99,,,,,,39.99,,,,,,,,,,,,,,
445040,Sorcery! Part 3,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331690,Crossing Souls,14.99,14.99,14.99,,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,,,14.99,,,,,,,,,,,,,,,,,,,,
274700,868-HACK,5.65,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555210,Trick and Treat - Visual Novel,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,
1212830,Seek Girl â…£,0.99,0.99,,,,,,0.99,0.99,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,
1777830,Midnight: Submersion - Nightmare Horror Story,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625470,The Red Stare,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287020,Harvester,5.99,5.99,5.99,,,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022450,War Selection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,
1388590,Yakuza 6: The Song of Life,19.99,19.99,,,,,,19.99,,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,
1767310,Midnight Mahjong,6.99,6.99,,,,,,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
980850,Pixel Battle Royale,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502420,Firefighters - The Simulation,4.49,4.49,4.49,,4.49,4.49,,,,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,
33610,Broken Sword 3 - the Sleeping Dragon,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575720,Mighty Party,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,
294100,RimWorld,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,34.99,,34.99,,34.99,34.99,34.99,34.99,,,,,,,,,
577670,Demolish & Build 2018,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,,,9.99,,9.99,,,,,,,,,,,,,,,,,,,,,,
626680,Kreedz Climbing,0.0,0.0,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
208650,Batmanâ„¢: Arkham Knight,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,19.99,19.99,,,,19.99,,,,,,,,,,,,,,,,,,,,
542730,Block Blowout,0.99,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751110,OVERVIEW (A Walk Through The Universe),9.99,9.99,9.99,,9.99,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
798380,Debtor,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512940,Malody V,2.99,2.99,,,,,,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
291330,Final Slam 2,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488310,Eleven Table Tennis,19.99,19.99,19.99,,19.99,19.99,19.99,19.99,19.99,,19.99,19.99,19.99,,19.99,19.99,19.99,19.99,,,,19.99,,,,,19.99,,,,,,,,,
1078960,The Saga of Nino's Transmigration (å°¼è«¾çš„ç•°ä¸–ç•Œç‰©èªž ~ å…‰èˆ‡å½±èˆ‡å„è‡ªçš„ä¿¡ä»° ~),0.0,0.0,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1507780,Space Warlord Organ Trading Simulator,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,,,,,,13.99,,,,,,,,,,,,,,,,,,,,
1442160,ABYSS OF THE SACRIFICE,39.99,39.99,,,,,,39.99,39.99,39.99,,,,,,,,,,,,,,,,,,,,,,,,,,
1096180,Ato,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,,14.99,,14.99,14.99,14.99,,14.99,14.99,,14.99,,,,,,,,,
439310,Until I Have You,13.99,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648610,Malum,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,X: Beyond the Frontier,4.99,4.99,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457010,StarsOne,9.99,9.99,9.99,,9.99,9.99,9.99,,9.99,,,9.99,,,,,,9.99,9.99,,,,,,,,,,,,,,,,,
496740,Discovering Space 2,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671480,ABRISS - build to destroy,16.99,16.99,16.99,,16.99,16.99,16.99,16.99,16.99,16.99,16.99,16.99,,16.99,,,,,,,,16.99,16.99,,,,,,,,,,,,,
1005120,Touhou Genso Wanderer -Lotus Labyrinth R-,34.99,34.99,,,,,,34.99,34.99,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,
17410,Mirror's Edgeâ„¢,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,19.99,19.99,,19.99,,19.99,,,,,,,,,,,,,,,,,,,
794800,Clue/Cluedo: The Classic Mystery Game,11.99,11.99,11.99,11.99,11.99,11.99,,11.99,11.99,,,,,,,11.99,,,,,,11.99,,,,,,,,,,,,,,
1182020,WGT Golf,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739630,Phasmophobia,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,,,,13.99,13.99,13.99,13.99,13.99,,13.99,,,,,,
486380,Shigatari,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359920,Highlands,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378100,Nyctophobia,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765180,SCP-087: Recovered document,4.99,4.99,,,,,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058770,æˆ‘æ¥è‡ªæ±Ÿæ¹– From Jianghu,7.99,,,,,,,,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
430170,Babel: Choice,9.99,9.99,,,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
364930,Koi-Koi Japan [Hanafuda playing cards],9.99,9.99,,,9.99,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438130,Root Double -Before Crime * After Days- Xtend Edition,34.99,34.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589040,Fujii,14.99,14.99,14.99,,14.99,,14.99,14.99,14.99,14.99,14.99,,,,,14.99,,,,,,14.99,,,,,,,,,,,,,,
337340,Finding Paradise,9.99,9.99,9.99,9.99,9.99,9.99,9.99,,9.99,,9.99,9.99,,9.99,9.99,9.99,9.99,,9.99,,,9.99,,,,,,,,,,,,,,
1265860,NASCAR Heat 5,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487720,Agony,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,14.99,14.99,14.99,14.99,,,,,,,,,,,,,,,,,,,,,,
510590,D: The Game,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261510,Tesla Effect: A Tex Murphy Adventure,19.99,19.99,19.99,19.99,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610380,Ratty Catty,3.74,3.74,,,,,3.74,,,,3.74,,,3.74,,,,,,,,,,,,,,,,,,,,,,
1231460,Candy Disaster - Tower Defense,13.99,13.99,,,,13.99,13.99,13.99,13.99,,,,,,,,,,,,,13.99,,,,,,,,,,,,,,
686720,SaGa SCARLET GRACE: AMBITIONSâ„¢,29.99,29.99,,,,,,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127470,Skater Frog,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395760,Reshaping Mars,9.99,9.99,,,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511090,Great Paintings VR,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814540,Changed,5.99,5.99,5.99,,,5.99,5.99,5.99,5.99,5.99,5.99,,5.99,,,,,,,,,,5.99,,,,,,,,,,,,,
733820,Highrisers,2.79,2.79,,,2.79,,2.79,2.79,2.79,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,
1462650,LAST EMBRYO -EITHER OF BRAVE TO STORY-,12.99,12.99,,,,,,12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
255520,Viscera Cleanup Detail: Shadow Warrior,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341500,Camera Obscura,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887090,Blocks!: Richard III,24.99,24.99,24.99,,,24.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260520,Patrick's Parabox,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,19.99,,,,,19.99,,,,,,,,,,,,,,,,,,,,
291860,Pit PeopleÂ®,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,19.99,,,,,,,,,,,,,,,,,,,,
868150,Takelings House Party,19.99,19.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494810,VR: Vacate the Room (Virtual Reality Escape),3.99,3.99,3.99,,3.99,3.99,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,
16120,Plant Tycoon,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836030,åªå…”ï¼šä¸ç­çš„å‹‡è€…,7.99,,,,,,,,7.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
266170,Windforge,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330000,Kingdoms CCG,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
668430,V-Racer Hoverbike,19.99,19.99,19.99,,19.99,19.99,,,,,,19.99,,,,,,,,,,,,,,,,,,,,,,,,
365210,Hollywood Visionary,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345480,Lumo,14.99,14.99,14.99,14.99,14.99,14.99,14.99,14.99,,,,,,,,14.99,,,,,,,,,,,,,,,,,,,,
448580,Dead End Road,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123770,Curse of the Dead Gods,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,19.99,,,,,,,,,,,,,,,,,,,,
386770,Caladrius Blaze,3.99,3.99,,,,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,
1574270,Sucker for Love: First Date,9.99,9.99,,,,,,,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
102840,Shank 2,9.99,9.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765940,SOK,1.99,1.99,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500820,Caravaneer 2,5.99,5.99,,,5.99,5.99,,,,5.99,,5.99,,,,5.99,,5.99,,,,5.99,,,,5.99,,,,,,,,,,
258970,Gauntletâ„¢ Slayer Edition,19.99,19.99,19.99,19.99,19.99,19.99,19.99,,,,,19.99,,,,19.99,,,,,,,,,,,,,,,,,,,,
349040,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,29.99,29.99,29.99,29.99,29.99,29.99,29.99,,,29.99,29.99,29.99,,,,29.99,,,,,29.99,,29.99,,,,,,,,,,,,,
1325610,Anthology of Fear: Prologue,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
